"Secret, F",La Kabbala cristiana del renacimiento,===> Solicitar a/por: Reinhardt 20-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seel, Otto von",Der Physiologus,===> Solicitar a/por: Reinhardt 13-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Segundo, Juan Luis",El infierno. Un diálogo con Karl Rahner,===> Solicitar a/por: Reinhardt 11-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seibrich, Wolfgang",Die vier Grünungen des Kloster Sponheim,===> Solicitar a/por: Reinhardt 12-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seider, Andreas",Der Bischofs Theodoret von Cyrus Mönchsgeschichte II,===> Solicitar a/por: Reinhardt 24-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seiterich, Eugen",Die Glaubwurdigkeits-erkenntnis,===> Solicitar a/por: Reinhardt 18-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Selzer, P. Alois",St. Wendelin,===> Solicitar a/por: Reinhardt 17-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Semler, Johann Salomo",Abhandlung von freier Untersuchung des Canon,===> Solicitar a/por: Reinhardt 21-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Semmelroth,otto",Urbild der Kirche,===> Solicitar a/por: Reinhardt 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senft, Christoph",Wahrhaftigkeit und Wahrheit ,===> Solicitar a/por: Reinhardt 21a-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Servet, Miguel",Restitución del cristianismo,===> Solicitar a/por: Reinhardt 24-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seuse, Heinrich",Das Buch der Wahrheit,===> Solicitar a/por: Reinhardt 23-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seuse, Heinrich",Deutsche mystische Schriften,===> Solicitar a/por: Reinhardt 14-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shaffgotsch, Xaver",Russische Volksmärchen,===> Solicitar a/por: Reinhardt 16-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sharpe, Richard",A handlist of the Latin writers of Great Britain and Ireland before 1540,===> Solicitar a/por: Reinhardt 11-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sharpe, Richard",A handlist of the Latin writers of Great Britain and Ireland before 1540- Additions and corrections (1997-2001),===> Solicitar a/por: Reinhardt 11-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siebel, Wigand",Freiheit und Herrschafts-struktur in der Kirche,===> Solicitar a/por: Reinhardt 18-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siewerth, Gustav",Andrés Philosophie des Lebens,===> Solicitar a/por: Reinhardt 15-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siewerth, Gustav",Die abstraktion und das Sein Nach der Lehre des Thomas von Aquin,===> Solicitar a/por: Reinhardt 14-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siewerth, Gustav",Die Freiheit und das Gute,===> Solicitar a/por: Reinhardt 17-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sigüenza, José",Historia de la Orden de San Jerónimo. Vol. 1,===> Solicitar a/por: Reinhardt 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sigüenza, José",Historia de la Orden de San Jerónimo. Vol. 2,===> Solicitar a/por: Reinhardt 6-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Silesius, Angelus",Cherubinischer Wandersmann,===> Solicitar a/por: Reinhardt 21b-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Silesius, Angelus",Der Cherubinische Wandersmann,===> Solicitar a/por: Reinhardt 9-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Silva Dias, J. S. da ",Os descubrimentos e a problemática cultural do século XVI,===> Solicitar a/por: Reinhardt 8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simón Díaz, José",Impresos del XVI: Religión,===> Solicitar a/por: Reinhardt 21a-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simonet, Francisco J",Historia de los mozárabes de España  I,===> Solicitar a/por: Reinhardt 5-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simonet, Francisco J",Historia de los mozárabes de España  II,===> Solicitar a/por: Reinhardt 5-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simonet, Francisco J",Historia de los mozárabes de España  III,===> Solicitar a/por: Reinhardt 5-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simonet, Francisco J",Historia de los mozárabes de España  IV,===> Solicitar a/por: Reinhardt 5-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simonis, Walter","Glaube und dogma der kirche: lobpreis seiner herrlichkeit (EPH 1, 14)",===> Solicitar a/por: Reinhardt 20-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simonis, Walther",Trinität und Vernunft,===> Solicitar a/por: Reinhardt 17-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi,===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 1.2),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 1.3),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 1.4),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 1.5),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 1.6),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 1),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 2.1),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 2.2),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 2.3),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 2.4),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 2.5),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 2.6),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 3.1),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 3.2),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 3.3),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 3.4),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 3.5),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 3.6),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 4.1),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 4.2),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 4.3),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISMEL,Compendium Auctorum Latinorum Medii Aevi (vol. 4.4),===> Solicitar a/por: Reinhardt 15-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Slabý, Rudolf",Wörterbuch der spanischen und deutschen Sprache vol 1,===> Solicitar a/por: Reinhardt 10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Slabý, Rudolf",Wörterbuch der spanischen und deutschen Sprache vol 2,===> Solicitar a/por: Reinhardt 10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Smalley, Beryl",Studies in Medieval thought and Learning from Abelard to Wyclif,===> Solicitar a/por: Reinhardt 14-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Smalley, Beryl",The Gospels in the Schools c. 1100-c.1280,===> Solicitar a/por: Reinhardt 14-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Société Internationale pour L'Étude de la Philosophie Médiévale,Bulletin de Philosophie Médiévale 44,===> Solicitar a/por: Reinhardt 12-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Société Internationale pour L'Étude de la Philosophie Médiévale,Bulletin de Philosophie Médiévale 45,===> Solicitar a/por: Reinhardt 12-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Société Internationale pour L'Étude de la Philosophie Médiévale,Bulletin de Philosophie Médiévale 47,===> Solicitar a/por: Reinhardt 12-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Société Internationale pour L'Étude de la Philosophie Médiévale,Bulletin de Philosophie Médiévale 49,===> Solicitar a/por: Reinhardt 12-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Société Internationale pour L'Étude de la Philosophie Médiévale,Bulletin de Philosophie Médiévale 50,===> Solicitar a/por: Reinhardt 12-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Söhngen, Gottlieb",Der Weg der abendländischen Theologie,===> Solicitar a/por: Reinhardt 14-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Söhngen, Gottlieb",Die Einheit in der Theologie,===> Solicitar a/por: Reinhardt 21a-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Söhngen, Gottlieb",Philosophische Einübung in die Theologie,===> Solicitar a/por: Reinhardt 12-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solov'ev, Vladimir",Der Sinn der Liebe,===> Solicitar a/por: Reinhardt 23-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solowjew, Wladimir",Die nationale frage in Russland/Der Talmud/Das Judentum und die christliche Frage,===> Solicitar a/por: Reinhardt 21b-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solowjew, Wladimir",Die rechtfertigung des guten/ eine moralphilosophie,===> Solicitar a/por: Reinhardt 21b-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solowjew, Wladimir",Erkenntnislehre/Ästhetik/Philosophie der Liebe,===> Solicitar a/por: Reinhardt 21b-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solowjew, Wladimir",Kritik der Abstrakten Prinzipien/Vorlesungen über das Gottmenschentum,===> Solicitar a/por: Reinhardt 21b-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solowjew, Wladimir",Philosophie/Theologie/Mystik,===> Solicitar a/por: Reinhardt 21b-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solowjew, Wladimir","Schriften zur Philosophie, Theologie und Politik",===> Solicitar a/por: Reinhardt 25-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solowjew, Wladimir",Sonntags-und Osterbriefe/Drei Gespräche/Kleine Schriften der Letzten Jahre,===> Solicitar a/por: Reinhardt 21b-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solowjew, Wladimir",Una sancta/Schriften zur Vereinigung/Der Kirchen und zur Grundlegung/Der Universalen Theokratie ERSTER BAND,===> Solicitar a/por: Reinhardt 21b-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solowjew, Wladimir",Una sancta/Schriften zur Vereinigung/Der Kirchen und zur Grundlegung/Der Universalen Theokratie ZWEITER BAND,===> Solicitar a/por: Reinhardt 21b-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sommer, Rainer",Marc Chagall asl Maler der Bibel,===> Solicitar a/por: Reinhardt 18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sophocle,Oedipe à Colone,===> Solicitar a/por: Reinhardt 8-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Soto Rabanos, José María",Biobibliografía de Isaac Vázquez Janeiro (Separata),===> Solicitar a/por: Reinhardt 21a-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Soto Rabanos, José María",El 'Tratado de confesón' de Juan Martínez de Almazán. Identificación de dos nuevos manuscritos (Separata),===> Solicitar a/por: Reinhardt 21a-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southern, R. W. ",Medieval humanism:and other studies,===> Solicitar a/por: Reinhardt 16-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southern, R. W. ",The making of the middle ages,===> Solicitar a/por: Reinhardt 16-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
