"Nogueira, J.; Turover, G.",Diccionario ruso espa–ol.,===> Solicitar a/por: DIMED:V5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Claraz, Georges; Casamiquela, Rodolfo M., pr—l.",Viaje al r’o Chubut : aspectos natural’sticos y etnol—gicos (1865-1866).,===> Solicitar a/por: DIPA: 6-3-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"De Agostini, Alberto M.",Treinta a–os en Tierra del Fuego.,===> Solicitar a/por: DIPA: 6-3-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borrero, Luis Alberto, comp.; Franco, Nora Viviana, comp. Instituto Multidisciplinario de Historia y Ciencias Humanas",Arqueolog’a del extremo sur del continente americano : resultados de nuevos proyectos.,===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fitz Roy, Robert",Viajes del Adventure y el Beagle : primera expedici—n hidrogr‡fica a las costas del Sur de Sudam_rica.,===> Solicitar a/por: DIPA: 6-3-23; 6-3-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Forcelli, Daniel Oscar",Moluscos magall‡nicos : gu’a de moluscos de Patagonia y Sur de Chile.,===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bastida, Ricardo; Rodr’guez, Diego",Mam’feros marinos de Patagonia y Ant‡rtida.,===> Solicitar a/por: DIPA: 6-3-25; 6-3-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Strudwick, Nigel, ed.; Taylor, John H.","The Theban necropolis : past, present and future.",===> Solicitar a/por: DIPA: 6-3-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dorman, Peter F., ed.; Bryan, Betsy M., ed.",Sacred space and sacred function in ancient Thebes.,===> Solicitar a/por: DEGIP: 4-1-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Faulkner, Raymond O.",A concise dictionary of Middle Egyptian.,===> Solicitar a/por: DEGIP: Ref 2 bis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hayes, John L.",A manual of sumerian grammar and texts.,===> Solicitar a/por: DEGIP: Ref 2 bis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad Nacional de Cuyo. Facultad de Filosof’a y Letras.,Centro de Estudios Filos—ficos Medievales,===> Solicitar a/por: DEGIP: 3-4-8,,,,,,<HISTORIA>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad Nacional de Mar del Plata. Facultad de Humanidades. Grupo de Investigaciones y Estudios Medievales,Cuadernos Medievales -o- Cuadernos de C‡tedra.,===> Solicitar a/por: DIMED: V5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expedition. The Magazine of the University of Pennsylvania Museum of Archaeology and Anthropology.,"Pennsylvania: University of Pennsylvania. Museum of Archaeology and Anthropology, En Biblioteca: Vol. 33 N¡ 2, 3 (1991);.Volumen 34 N¡ 1, 2 (1992); Vol. 35 N¡ 1, 2, 3 (1993); Volumen 38 N¡ 1, 2, 3 (1996); Vo. 39 N¡ 1, 2 (1997); Vol. 40 N¡ 1, 2, 3 (1998); Vol. 41 N¡ 1, 2,3 (1999); Vol. 42 N¡ 1, 2,2",===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G_ttinger Miszellen.,"G_ttingen: Seminars fu_r €gyptologie und Koptologie der Universit_t G_ttingen,",===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallesche Beitr_ge zur Orientwissenschaft.,"Halle-Wittenberg: Martin-Luther-Universit_t,",===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Journal of the Ancient Chronology Forum.,"Horley: The Institute for the Study of Interdisciplinary Sciences,",===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espa–a. Ministerio de Cultura. Secretar’a General T_cnica,Alfonso X El Sabio.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fuente, Mar’a Jesœs",Reinas medievales en los reinos hisp‡nicos.,===> Solicitar a/por: DIMED: V5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aurell, Jaume, ed.; Crosas, Francisco, ed.",Rewriting the Middle Ages in the Twentieth Century.,===> Solicitar a/por: DIMED: U3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acuto, F_lix A.; Amuedo, Claudia; Kergaraval, Marisa; Ferrari, Alejandro; Gamarra, Luc’a; Gold’n, Ana Laura","Experiencias subjetivas en las aldeas prehisp‡nicas del Valle Calchaqu’ Norte: arqueolog’a de la vida cotidiana, pr‡cticas y relaciones sociales durante el per’odo prehisp‡nico tard’o, pp. 11-54; Incl. ref.",===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aldazabal, Ver—nica; Eugenio, Emilio","La colonizaci—n humana en el Holoceno tard’o del humedal de la Bah’a Samboromb—n, pp. 55-80; Incl. ref.",===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senatore, Mar’a Ximena; Bianchi Villelli, Marcia; Buscaglia, Silvana; Marschoff, Mar’a; Nuviala, Victoria; Bosoni, Claudia; Star—poli, Laura","Una arqueolog’a de las pr‡cticas cotidianas en la Colonia Espa–ola de Floridablanca (Patagonia, siglo XVIII), pp. 81-118; Incl. ref.",===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senatore, Mar’a Ximena; Bianchi Villelli, Marcia; Buscaglia, Silvana; Marschoff, Mar’a; Nuviala, Victoria; Bosoni, Claudia; Star—poli, Laura","Una arqueolog’a de las pr‡cticas cotidianas en la Colonia Espa–ola de Floridablanca (Patagonia, siglo XVIII), pp. 81-117; Incl. ref.",===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Franco, Nora Viviana","La estructura tecnol—gica regional y la comprensi—n de la movilidad humana: tendencias para la cuenca del r’o Santa Cruz, pp. 119-154; Incl. ref.",===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borrero, Luis Alberto; Charlin, Judith; Barberena, Ramiro; Mart’n, Fabiana M.; Borrazzo, Karen; L'Heureux, Lorena","Circulaci—n humana y modos de interacci—n al sur del r’o Santa Cruz, pp. 155-174; Incl. ref.",===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carballo Marina, Flavia; Manzi, Liliana M.; Campan, Patricia A.; Belardi, Juan Bautista; Tiberi, Pedro; Manero, Amanda; S‡enz, Jos_ Luis","Distribuci—n del registro arqueol—gico en la cuenca del r’o Gallegos (Provincia de Santa Cruz): l’nea de base y aporte a la preservaci—n del patrimonio, pp. 175-225; Incl. ref.",===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borrazzo, Karen; Mart’n, Fabiana M.; Barberena, Ramiro; Borrero, Luis Alberto","Geograf’a cultural y circulaci—n humana en el norte de la Tierra del Fuego, pp. 227-249; Incl. ref.",===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senatore, Mar’a Ximena; Zarankin, Andr_s; Salerno, Melisa A.; Valladares, Iliana V.; Cruz, Mar’a Jimena","Historias bajo cero. Arqueolog’a de las primeras ocupaciones humanas en Ant‡rtida, pp. 251-283; Incl. ref.",===> Solicitar a/por: DIPA: 6-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JANES -o- The Journal of the Ancient Near Eastern Society.,"New York: Jewish Theological Seminary,",===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JEA -o- The Journal of Egyptian Archaeology.,"London: The Egypt Exploration Society,",===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JESHO -o- Journal of the Economic and Social History of the Orient.,"Leiden: E. J. Brill,",===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNE -o- Journal of Near Eastern Studies.,"Chicago: University of Chicago,",===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Journal of Semitic Studies.,"Oxford: Oxford University Press,",===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Society for the Study of Egyptian Antiquities,JSSEA -o- Journal of The Society for the Study of Egyptian Antiquities.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centre Franco-Egyptien des temples de Karnak,Karnak.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The British School of Archaeology in Jerusalem, The British",Institute at Amman for Archaeology and History Levant.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deutschen Arch_ologischen Instituts Abteilung Kairo MDAIK -o- Mitteilungen des Deutschen Arch_ologischen Instituts,Abteilung Kairo.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meddelelser fra Ny Carlsberg Glyptotek.,,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centro Isl‡mico de la Repœblica Argentina,Minbar al-Islam : Tribuna isl‡mica.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pelizaeus-Museum. International Association of Egyptologists,","Section ""Museums and Collections""",===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Societat Catalana d'Egiptologia,Nilus.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centro per le Antichit‡ e la Storia dell'Arte del Vicino Oriente,Oriens Antiquus.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Museo de Arte e Historia. Centro de Historia del Crimen de Durango,Clio y Crimen.,===> Solicitar a/por: DIMED: V5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad Nacional Aut—noma de M_xico. Instituto de Investigaciones Hist—ricas,Estudios de Historia Novohispana.,===> Solicitar a/por: DIMED: V5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kraus, Christina Shuttleworth",The limits of historiography : genre and narrative in ancient historical texts.,===> Solicitar a/por: DEGIP: 4-1-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zivie, Alain",The lost tombs of Saqqara.,===> Solicitar a/por: DEGIP: 4-1-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad de Buenos Aires. Facultad de Filosof’a y Letras.,Instituto de Investigaciones Hist—ricas. Secci—n Antigua y Medieval,===> Solicitar a/por: DEGIP: 3-4-11,,,,,,===> Solicitar a/por: DIMED: W1,<REVISTAS> <HISTORIA ANTIGUA> <HISTORIA MEDIEVAL> <DIMED>,<HISTORIA>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad de Buenos Aires. Facultad de Filosof’a y Letras,Logos -o- Revista de la Facultad de Filosof’a y Letras.,===> Solicitar a/por: DIMED: T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad de Buenos Aires. Facultad de Filosof’a y Letras.,Instituto de Literaturas Cl‡sicas,===> Solicitar a/por: DIMED: T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad de Buenos Aires. Facultad de Filosof’a y Letras.,Instituto de Filolog’a Cl‡sica,===> Solicitar a/por: DIMED: T2,,,,,,<HISTORIA>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad de Buenos Aires. Facultad de Filosof’a y Letras.,Instituto de Teor’a e Historia del Arte Julio E. Payr—,===> Solicitar a/por: DIMED: T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sociedad Espa–ola de Estudios Cl‡sicos,Estudios Cl‡sicos.,===> Solicitar a/por: DIMED: R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crivelli Montero, Eduardo A., comp.; Fern‡ndez, Mabel M., comp.; Ramos, Mariano S., comp.","Arqueolog’a de rescate en Rinc—n Chico, provincia del Neuqu_n.",===> Solicitar a/por: DIPA: 6-3-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aldazabal, Ver—nica; Eugenio, Emilio","Entre el fuego y el juego. La cer‡mica del sitio Rinc—n Chico 2/87,",===> Solicitar a/por: DIPA: 6-3-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin-Luther Universit_t,Orientalia.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akademie der Wissenschaften,Orientalistische Literaturzeitung.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rijksmuseum van Oudheden,Oudheidkundige Mededelingen.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warsaw University,PAM -o- Polish Archaeology in the Mediterranean.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Auckland. Department of Classic and Ancient History and Department of Philosophy,Prudentia.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botta, Mirta; Warley, Jorge; Fasano de Roig, Nora","Tesis, tesinas, monograf’as e informes : nuevas normas y t_cnicas de investigaci—n y redacci—n.",===> Solicitar a/por: DIGEO:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comit_ Espa–ol de la Uni—n Geogr‡fica Internacional Espa–a y el Mediterr‡neo: una reflexi—n desde la geograf’a espa–ola: aportaci—n espa–ola al 31_ Congreso de la Uni—n Geogr‡fica Internacional.,,===> Solicitar a/por: DIGEO:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel Cecilio D’az y D’az (1924-2008).,,===> Solicitar a/por: DIMED:Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geo Pistaroino (1917-2008).,,===> Solicitar a/por: DIMED:Hemeroteca,,,,,,ITALIA,<HISTORIA>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guglielmi, Nilda",Sobre la Vita de Cristina Markyate.,===> Solicitar a/por: DIMED:Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hern‡ndez Rodr’guez, Alfonso",ÀMilagros o virtudes mon‡sticas? : Od—n de Cluny y la tensi—n entre dos modelos de santidad en un contexto apocal’ptico.,===> Solicitar a/por: DIMED:Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mart’nez Gros, Gabriel",El cristianismo y los cristianos vistos por el Islam hacia el a–o mil.,===> Solicitar a/por: DIMED:Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rodr’guez, Gerardo","Discursos y pr‡cticas religiosas en torno al cautiverio (Pen’nsula Ib_rica-Norte de Africa, siglos XV y XVI).",===> Solicitar a/por: DIMED:Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rojas Donat, Luis",La potestad apost—lica in spiritualibus en las bulas ultramarinas portuguesas del siglo XV.,===> Solicitar a/por: DIMED:Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rubiolo Gal’ndez, Marcos",Compasiones y rechazos en un largo a–o mil. El caso de la Vita,===> Solicitar a/por: DIMED:Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Amor, Lidia",La supremac’a de la mujer en la difusi—n romanc’stica de la Leyenda,===> Solicitar a/por: DIMED:Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
